Gene name,CP number,CP_t,CP_exp,state
GATM,4,7,-2.04231080485796,final
CTPS1,N/A,N/A,N/A,N/A
METTL18,1,0,0,initial
METTL18,2,2.62863223957463,1.81377745114516,intermediate
METTL18,3,4.80777741850758,-5.5867960060668,intermediate
METTL18,4,7,-0.768674453893544,final
RRM2,1,0,0,initial
RRM2,2,3.44918175017305,-7.40822248751296,intermediate
RRM2,3,7,-4.73696559416621,final
MRM3,1,0,0,initial
MRM3,2,3.36966678210816,-1.97172496014777,intermediate
MRM3,3,7,-0.153912683453681,final
AQP4,N/A,N/A,N/A,N/A
CYP4F11,N/A,N/A,N/A,N/A
CYP4F22,1,0,0,initial
CYP4F22,2,3.45913774152737,7.13117510879136,intermediate
CYP4F22,3,7,1.45251220469751,final
PPIH,1,0,0,initial
PPIH,2,3.3944914355527,-5.66390684698142,intermediate
PPIH,3,7,-3.03562390973072,final
LDHAL6B,N/A,N/A,N/A,N/A
THOP1,1,0,0,initial
THOP1,2,3.31320123657239,-4.52760253651862,intermediate
THOP1,3,7,0.327519943131716,final
USP19,1,0,0,initial
USP19,2,2.63809752847736,1.26738448418017,intermediate
USP19,3,4.76886386930293,-4.80785817262072,intermediate
USP19,4,7,-0.472881573851128,final
QARS1,1,0,0,initial
QARS1,2,2.41124362936123,1.46922667955201,intermediate
QARS1,3,4.86164106179918,-5.16359469179188,intermediate
QARS1,4,7,-1.68833734693242,final
NME6,1,0,0,initial
NME6,2,2.31863663526044,0.548809051413166,intermediate
NME6,3,5.21290174158916,-3.80078898109622,intermediate
NME6,4,7,-0.260062839302503,final
MBOAT1,1,0,0,initial
MBOAT1,2,2.2864539068224,0.293229050994944,intermediate
MBOAT1,3,4.92550723718485,-8.12355957907534,intermediate
MBOAT1,4,7,-2.0320612092323,final
MACROD2,1,0,0,initial
MACROD2,2,2.43542693747182,4.24938537291483,intermediate
MACROD2,3,4.76033809432019,-6.48420069540046,intermediate
MACROD2,4,7,0.362570079384708,final
DPAGT1,N/A,N/A,N/A,N/A
CERS6,1,0,0,initial
CERS6,2,7,-2.14361712720204,final
SPTLC3,N/A,N/A,N/A,N/A
TP53RK,1,0,0,initial
TP53RK,2,2.55922445955933,0.593201663468086,intermediate
TP53RK,3,4.63317788586791,-2.06013171268626,intermediate
TP53RK,4,7,-0.333423733725192,final
B3GALT1,1,0,0,initial
B3GALT1,2,3.99051682868234,-0.656389774246198,intermediate
B3GALT1,3,7,1.58496250072116,final
BPGM,1,0,0,initial
BPGM,2,2.28161074409928,4.62075442512151,intermediate
BPGM,3,4.54252135228874,-1.11683374203091,intermediate
BPGM,4,7,1.0697089718114,final
ALG14,1,0,0,initial
ALG14,2,3.3519203926954,-2.83719991237577,intermediate
ALG14,3,7,-1.41761144294267,final
SUCLG2,1,0,0,initial
SUCLG2,2,3.54494524138112,-3.59880392913197,intermediate
SUCLG2,3,7,-2.12188310506871,final
FGGY,1,0,0,initial
FGGY,2,2.62262694875228,1.34538614204286,intermediate
FGGY,3,4.53640403547626,-4.34720809106433,intermediate
FGGY,4,7,-1.12675714228594,final
FUT9,1,0,0,initial
FUT9,2,1.326051295176,-1.56946912592426,intermediate
FUT9,3,5.673948704824,-1.56946912592427,intermediate
FUT9,4,7,0,final
AGXT,1,0,0,initial
AGXT,2,3.63343556953285,-1.59027773981186,intermediate
AGXT,3,7,6.13613668798603,final
ACOT12,N/A,N/A,N/A,N/A
CARNS1,1,0,0,initial
CARNS1,2,2.59837376777372,2.22168718102247,intermediate
CARNS1,3,4.75368247034502,-6.21746388409792,intermediate
CARNS1,4,7,-1.16992500144231,final
PPP1CA,1,0,0,initial
PPP1CA,2,3.4452501610235,-2.20981067261773,intermediate
PPP1CA,3,7,-1.34996694197216,final
CTSW,N/A,N/A,N/A,N/A
PDE3A,N/A,N/A,N/A,N/A
RAD9A,1,0,0,initial
RAD9A,2,2.39981182580531,0.828562749842591,intermediate
RAD9A,3,4.98129053789243,-3.32301498668707,intermediate
RAD9A,4,7,1.62748711736771,final
FUT10,1,0,0,initial
FUT10,2,2.36891876622237,0.446251790017166,intermediate
FUT10,3,4.97246401952343,-4.76338831846834,intermediate
FUT10,4,7,-0.910362787515324,final
FADS6,1,0,0,initial
FADS6,2,2.50193119795331,6.23843817895242,intermediate
FADS6,3,4.64953694733238,-4.83946261929916,intermediate
FADS6,4,7,-3.58496250072116,final
CYP7B1,1,0,0,initial
CYP7B1,2,3.52976925358178,0.408192534859281,intermediate
CYP7B1,3,7,-2.4594316186373,final
CES3,1,0,0,initial
CES3,2,3.35639686388115,-1.91158120310605,intermediate
CES3,3,7,-0.900464326449086,final
SSH3,1,0,0,initial
SSH3,2,2.43108616189919,1.9025106766091,intermediate
SSH3,3,5.07194653490403,-3.63303892739272,intermediate
SSH3,4,7,-1.06640122572251,final
CES2,1,0,0,initial
CES2,2,3.48078242395826,-3.1244941627253,intermediate
CES2,3,7,-1.73792964033699,final
NADSYN1,1,0,0,initial
NADSYN1,2,2.51132489919329,2.22010035846838,intermediate
NADSYN1,3,4.80087642232184,-3.27629570060007,intermediate
NADSYN1,4,7,-0.817400808194687,final
OXSR1,1,0,0,initial
OXSR1,2,2.71544138440405,-1.92636910350414,intermediate
OXSR1,3,4.48848104804147,2.17294467321977,intermediate
OXSR1,4,7,1.62866638392502,final
SLC22A13,N/A,N/A,N/A,N/A
LCLAT1,1,0,0,initial
LCLAT1,2,3.66984281662742,-3.20243945797453,intermediate
LCLAT1,3,7,-0.61615712232475,final
ADH6,N/A,N/A,N/A,N/A
SH3RF3,N/A,N/A,N/A,N/A
HPSE2,N/A,N/A,N/A,N/A
GRK2,N/A,N/A,N/A,N/A
HPSE,1,0,0,initial
HPSE,2,3.44931430655086,1.90309485938126,intermediate
HPSE,3,7,1.65462337869004,final
COQ2,N/A,N/A,N/A,N/A
ADCY5,N/A,N/A,N/A,N/A
PARP14,1,0,0,initial
PARP14,2,2.33552821247574,1.10530158442645,intermediate
PARP14,3,4.61294196914062,-6.65174828040658,intermediate
PARP14,4,7,-1.94693095580987,final
PARP15,1,0,0,initial
PARP15,2,1.4390731075663,-1.99989247923963,intermediate
PARP15,3,4.71863499605881,-0.569817597023863,intermediate
PARP15,4,7,-1,final
ABCD2,N/A,N/A,N/A,N/A
GLRX,1,0,0,initial
GLRX,2,3.39108394074759,4.56896242918087,intermediate
GLRX,3,7,2.9330080405356,final
SLC2A14,1,0,0,initial
SLC2A14,2,2.73504818791289,5.17202228341528,intermediate
SLC2A14,3,4.23759382323162,-5.37279428780644,intermediate
SLC2A14,4,7,0,final
PPP1R3B,1,0,0,initial
PPP1R3B,2,3.64623278213137,3.91729960812573,intermediate
PPP1R3B,3,7,-0.348610137539868,final
MAP3K11,1,0,0,initial
MAP3K11,2,2.34199986311107,0.0902938726264794,intermediate
MAP3K11,3,4.88953731605611,-2.03794968353284,intermediate
MAP3K11,4,7,-0.788495894806288,final
NAA20,N/A,N/A,N/A,N/A
PTPRM,1,0,0,initial
PTPRM,2,2.48095119651121,1.07638905290276,intermediate
PTPRM,3,4.90051901425004,-2.47199729982165,intermediate
PTPRM,4,7,1.45361120395282,final
FKBP2,1,0,0,initial
FKBP2,2,2.55928280066661,1.24430779168715,intermediate
FKBP2,3,4.69683781155908,-2.94126329954629,intermediate
FKBP2,4,7,-0.732108030516904,final
PEAK1,N/A,N/A,N/A,N/A
GMPPB,N/A,N/A,N/A,N/A
SULT1B1,N/A,N/A,N/A,N/A
NUDT4,N/A,N/A,N/A,N/A
PC,N/A,N/A,N/A,N/A
NMNAT1,N/A,N/A,N/A,N/A
APOBEC4,1,0,0,initial
APOBEC4,2,1.36984932470217,-2.63960764520095,intermediate
APOBEC4,3,5.17338455464605,-2.03332012675029,intermediate
APOBEC4,4,7,-0.584962500721156,final
SLC19A1,N/A,N/A,N/A,N/A
UQCRH,1,0,0,initial
UQCRH,2,3.47054520774523,-1.94536862968733,intermediate
UQCRH,3,7,-1.65855033903555,final
CNP,1,0,0,initial
CNP,2,2.45890827363344,1.09802569537711,intermediate
CNP,3,4.81285139924124,-5.48479399015244,intermediate
CNP,4,7,-1.29657252061047,final
MARCHF10,1,0,0,initial
MARCHF10,2,3.31674825866463,-3.82986292235065,intermediate
MARCHF10,3,7,-0.321928094887362,final
PLK3,1,0,0,initial
PLK3,2,7,3.5917516663838,final
PHOSPHO1,N/A,N/A,N/A,N/A
ATP5MK,N/A,N/A,N/A,N/A
MARCHF3,1,0,0,initial
MARCHF3,2,3.42354739842221,6.21419142394306,intermediate
MARCHF3,3,7,2.32707139816332,final
CTSF,1,0,0,initial
CTSF,2,2.30695833156477,6.40442706182009,intermediate
CTSF,3,4.60635986690874,-6.91264263612799,intermediate
CTSF,4,7,0.691877704637668,final
GSTA3,1,0,0,initial
GSTA3,2,2.41453942172553,8.40403385323128,intermediate
GSTA3,3,4.26384730571035,-6.29579443223234,intermediate
GSTA3,4,7,-2,final
ZDHHC24,1,0,0,initial
ZDHHC24,2,2.61048076548877,1.35952334238336,intermediate
ZDHHC24,3,4.63836686993278,-3.88454254418727,intermediate
ZDHHC24,4,7,-1.00734197534117,final
TRMT10C,N/A,N/A,N/A,N/A
PIGG,1,0,0,initial
PIGG,2,2.47973694459071,0.678913447281406,intermediate
PIGG,3,4.86320774246127,-3.87260533536581,intermediate
PIGG,4,7,-0.530664677204179,final
ADCY6,1,0,0,initial
ADCY6,2,2.64867099016883,1.80175437963088,intermediate
ADCY6,3,4.77323648938765,-6.04323402340787,intermediate
ADCY6,4,7,-0.479005325288544,final
TNK1,1,0,0,initial
TNK1,2,2.59326862554725,0.9610253275316,intermediate
TNK1,3,4.88051553784557,-3.3922297537643,intermediate
TNK1,4,7,-0.0232697793228472,final
SLC16A13,1,0,0,initial
SLC16A13,2,2.45856446030059,3.11089711203745,intermediate
SLC16A13,3,4.75553144558319,-5.20955851711197,intermediate
SLC16A13,4,7,-0.725825036561006,final
SLC6A19,1,0,0,initial
SLC6A19,2,1.82661544535395,-1.44835762602913,intermediate
SLC6A19,3,5.63015067529783,-2.05464514447979,intermediate
SLC6A19,4,7,0.584962500721156,final
ATP2A2,1,0,0,initial
ATP2A2,2,3.63559335738877,-1.87168962021883,intermediate
ATP2A2,3,7,0.287424443186071,final
STARD6,N/A,N/A,N/A,N/A
GALNTL6,1,0,0,initial
GALNTL6,2,2.35866085535274,0.414814577687519,intermediate
GALNTL6,3,4.96465247598061,-4.57075980847408,intermediate
GALNTL6,4,7,1.67807190511264,final
SLC26A9,1,0,0,initial
SLC26A9,2,3.35532738981667,5.76272286799464,intermediate
SLC26A9,3,7,4.18442457113743,final
UGT8,N/A,N/A,N/A,N/A
SLCO2A1,N/A,N/A,N/A,N/A
SLC29A2,1,0,0,initial
SLC29A2,2,3.45571101179675,-3.21092306794,intermediate
SLC29A2,3,7,-1.86507041991389,final
BRSK2,1,0,0,initial
BRSK2,2,2.00010859074103,3.63958994795089,intermediate
BRSK2,3,5.07922096726592,-4.43641836363635,intermediate
BRSK2,4,7,1.58496250072116,final
B4GAT1,1,0,0,initial
B4GAT1,2,2.54989448207948,1.18366262316187,intermediate
B4GAT1,3,4.63778784062566,-6.80361345538329,intermediate
B4GAT1,4,7,-2.49304001128012,final
NDUFA11,N/A,N/A,N/A,N/A
PTDSS2,N/A,N/A,N/A,N/A
FUT1,N/A,N/A,N/A,N/A
SLC22A1,N/A,N/A,N/A,N/A
CHST2,1,0,0,initial
CHST2,2,2.64711170979165,-2.90076854689655,intermediate
CHST2,3,4.45923323711281,3.59645401557534,intermediate
CHST2,4,7,0.885828980080689,final
ZDHHC14,1,0,0,initial
ZDHHC14,2,2.32350088899476,-1.11875973618394,intermediate
ZDHHC14,3,4.62297819365074,-2.52424977745819,intermediate
ZDHHC14,4,7,-0.52674788677586,final
ATR,1,0,0,initial
ATR,2,3.50094333087915,-3.53352255271749,intermediate
ATR,3,7,-0.812679419109477,final
UBE2C,1,0,0,initial
UBE2C,2,3.45722549649283,-8.61780144552121,intermediate
UBE2C,3,7,-5.4240262825061,final
GK5,N/A,N/A,N/A,N/A
PPM1E,N/A,N/A,N/A,N/A
PCCA,1,0,0,initial
PCCA,2,2.51180570739301,1.67375402051247,intermediate
PCCA,3,4.85501833250157,-4.44130807863362,intermediate
PCCA,4,7,-1.08031916451174,final
CTDSP2,1,0,0,initial
CTDSP2,2,2.5308109650692,2.39828026581429,intermediate
CTDSP2,3,4.76344411530915,-3.35272426812368,intermediate
CTDSP2,4,7,0.0499518219753528,final
GAL3ST3,1,0,0,initial
GAL3ST3,2,3.58168768236669,-1.07314297029667,intermediate
GAL3ST3,3,7,3.8073549220576,final
CHST1,N/A,N/A,N/A,N/A
DOLK,1,0,0,initial
DOLK,2,2.52929115970715,1.53738865342198,intermediate
DOLK,3,4.85221127114002,-6.09709742409643,intermediate
DOLK,4,7,-0.734627352097005,final
PTPN2,N/A,N/A,N/A,N/A
LPL,N/A,N/A,N/A,N/A
POLD4,N/A,N/A,N/A,N/A
CLCF1,1,0,0,initial
CLCF1,2,3.52101511466159,-4.02866515650054,intermediate
CLCF1,3,7,2.26303440583379,final
LIPT2,N/A,N/A,N/A,N/A
ALG10B,1,0,0,initial
ALG10B,2,2.32026758620222,-0.602733937737194,intermediate
ALG10B,3,4.90053019227285,-4.41447675381784,intermediate
ALG10B,4,7,-0.605140382658786,final
UCP3,N/A,N/A,N/A,N/A
UCP2,N/A,N/A,N/A,N/A
FOSL1,1,0,0,initial
FOSL1,2,3.50539333436764,-1.19714854766065,intermediate
FOSL1,3,7,3.16146342269412,final
RPS6KB2,N/A,N/A,N/A,N/A
B3GNTL1,N/A,N/A,N/A,N/A
MSRA,1,0,0,initial
MSRA,2,3.42293280034538,-2.64988329862955,intermediate
MSRA,3,7,-0.456378294659743,final
CBLL2,1,0,0,initial
CBLL2,2,1.4390731075663,-1.99989247923963,intermediate
CBLL2,3,4.71863499605881,-0.569817597023863,intermediate
CBLL2,4,7,-1,final
ZDHHC21,1,0,0,initial
ZDHHC21,2,2.33218352255245,4.50684459592176,intermediate
ZDHHC21,3,4.7281651410198,-2.38030365477968,intermediate
ZDHHC21,4,7,1.67948009950545,final
UBE2O,N/A,N/A,N/A,N/A
AMIGO3,1,0,0,initial
AMIGO3,2,1.326051295176,-1.56946912592426,intermediate
AMIGO3,3,5.673948704824,-1.56946912592427,intermediate
AMIGO3,4,7,0,final
B3GALT6,1,0,0,initial
B3GALT6,2,2.229380469654,-0.200206785591241,intermediate
B3GALT6,3,4.71068559953328,-2.05427597330451,intermediate
B3GALT6,4,7,-0.510000443039934,final
IP6K1,1,0,0,initial
IP6K1,2,3.70578548719382,-1.18473457320911,intermediate
IP6K1,3,7,1.69461624154422,final
GPX2,N/A,N/A,N/A,N/A
SPHK1,N/A,N/A,N/A,N/A
CIDEA,1,0,0,initial
CIDEA,2,2.52778103378716,3.04595617166894,intermediate
CIDEA,3,4.75107425685325,-5.62138189073606,intermediate
CIDEA,4,7,-2.04439411935845,final
COX8A,1,0,0,initial
COX8A,2,3.43997916618207,-2.2646084261439,intermediate
COX8A,3,7,-1.7758669449826,final
B3GNT4,N/A,N/A,N/A,N/A
HSD11B2,N/A,N/A,N/A,N/A
RNPEP,1,0,0,initial
RNPEP,2,2.39339202657215,0.106351710203381,intermediate
RNPEP,3,4.71731027268088,-5.29398025658888,intermediate
RNPEP,4,7,-1.64867098867208,final
CLK2,1,0,0,initial
CLK2,2,2.38686998029894,0.889095046199433,intermediate
CLK2,3,5.03171501971208,-3.46182172732611,intermediate
CLK2,4,7,-0.960740569552773,final
LPCAT4,1,0,0,initial
LPCAT4,2,2.37598593244362,0.596750890194199,intermediate
LPCAT4,3,4.98099799402588,-2.58676364345493,intermediate
LPCAT4,4,7,-0.577545029158673,final
SLCO3A1,1,0,0,initial
SLCO3A1,2,2.45307870737851,0.81300979348639,intermediate
SLCO3A1,3,5.00951805075837,-2.70809425169606,intermediate
SLCO3A1,4,7,-0.501397784082025,final
PLAAT3,1,0,0,initial
PLAAT3,2,2.47925150717858,3.11202011268528,intermediate
PLAAT3,3,5.43503117890359,-8.22381627016426,intermediate
PLAAT3,4,7,1,final
B3GNT5,1,0,0,initial
B3GNT5,2,1.73256344302818,-3.52016414566894,intermediate
B3GNT5,3,4.68841030406982,-0.575928849884625,intermediate
B3GNT5,4,7,-0.587917027743702,final
RNF152,1,0,0,initial
RNF152,2,2.17019100432718,2.08339710916094,intermediate
RNF152,3,5.09121119409518,-1.17140468435531,intermediate
RNF152,4,7,1.44527384211522,final
ACSF3,1,0,0,initial
ACSF3,2,2.32320871053697,0.0994317186269623,intermediate
ACSF3,3,5.23993337743102,-3.48182853160774,intermediate
ACSF3,4,7,-0.0890050060587449,final
TYMS,1,0,0,initial
TYMS,2,3.53500795486558,-5.11438985292051,intermediate
TYMS,3,7,-1.96437609026928,final
GCNT4,1,0,0,initial
GCNT4,2,3.42780469918648,2.72346191598488,intermediate
GCNT4,3,7,0.636914580355878,final
SHMT1,1,0,0,initial
SHMT1,2,3.47423021144489,-3.26692582422026,intermediate
SHMT1,3,7,-3.11458196759854,final
MTHFR,1,0,0,initial
MTHFR,2,2.4934180133926,4.38947043191941,intermediate
MTHFR,3,4.64696300115994,-3.86608153708944,intermediate
MTHFR,4,7,-0.648096845667148,final
ZDHHC13,N/A,N/A,N/A,N/A
ACER2,1,0,0,initial
ACER2,2,2.48870887779259,4.37998721881422,intermediate
ACER2,3,4.49933955406668,-2.90157090918993,intermediate
ACER2,4,7,-0.351472370501378,final
POLE,1,0,0,initial
POLE,2,2.27151379893553,-0.514971922606772,intermediate
POLE,3,4.78478284386867,-4.26901464570506,intermediate
POLE,4,7,-1.32063361741973,final
TALDO1,N/A,N/A,N/A,N/A
ULK1,1,0,0,initial
ULK1,2,7,3.83257750576086,final
RPS6KA3,1,0,0,initial
RPS6KA3,2,3.54614043643032,-0.144530493564732,intermediate
RPS6KA3,3,7,1.07870160175186,final
B3GNT8,1,0,0,initial
B3GNT8,2,2.45354279137477,0.321412400394719,intermediate
B3GNT8,3,4.63583864093889,-5.09149827211559,intermediate
B3GNT8,4,7,-1.39231742277876,final
PUS1,1,0,0,initial
PUS1,2,1.61221564719137,-3.75211041325933,intermediate
PUS1,3,4.58098399278794,-0.194131098207059,intermediate
PUS1,4,7,-0.87023212502967,final
CHD9,N/A,N/A,N/A,N/A
MAN1B1,1,0,0,initial
MAN1B1,2,2.45434890504469,0.543531733906509,intermediate
MAN1B1,3,4.72226414293298,-5.15724741241046,intermediate
MAN1B1,4,7,-1.53429601545939,final
UBE2U,1,0,0,initial
UBE2U,2,2.03315444286227,2.84767950376601,intermediate
UBE2U,3,4.19781732036207,-1.0613920545272,intermediate
UBE2U,4,7,0,final
ACOT4,1,0,0,initial
ACOT4,2,2.60269710149085,-0.672232017993325,intermediate
ACOT4,3,4.49765820095554,-4.21969624489897,intermediate
ACOT4,4,7,-1.41503749927884,final
SLC25A22,1,0,0,initial
SLC25A22,2,3.54834490474915,-2.80621453516947,intermediate
SLC25A22,3,7,-2.40498383461492,final
TBL1XR1,1,0,0,initial
TBL1XR1,2,2.57400849737047,0.441610134135726,intermediate
TBL1XR1,3,4.75650850768698,-3.010688175328,intermediate
TBL1XR1,4,7,0.101247638376098,final
GBA1,1,0,0,initial
GBA1,2,7,3.13565509935757,final
ACAD9,N/A,N/A,N/A,N/A
PNPLA2,1,0,0,initial
PNPLA2,2,2.15132020908092,3.3724799022106,intermediate
PNPLA2,3,4.76059290916641,-1.08533323014809,intermediate
PNPLA2,4,7,2.03147823147317,final
MBOAT4,N/A,N/A,N/A,N/A
POLR2L,1,0,0,initial
POLR2L,2,3.46715409683431,-2.95574082167847,intermediate
POLR2L,3,7,-1.52297561382546,final
UBE2N,N/A,N/A,N/A,N/A
IMPDH2,1,0,0,initial
IMPDH2,2,3.46640911729123,-3.02749732494129,intermediate
IMPDH2,3,7,-1.98082455756135,final
TSSK6,N/A,N/A,N/A,N/A
NDUFV2,1,0,0,initial
NDUFV2,2,2.69062069598883,0.516683604082086,intermediate
NDUFV2,3,4.55114833491661,-4.26636514985492,intermediate
NDUFV2,4,7,-0.560300446486887,final
GALNT11,1,0,0,initial
GALNT11,2,2.56615050746443,1.90266516309819,intermediate
GALNT11,3,4.65660250406332,-3.73254674279833,intermediate
GALNT11,4,7,-1.32504406810922,final
GLDC,1,0,0,initial
GLDC,2,3.61898478614444,-5.1593363103704,intermediate
GLDC,3,7,-1.32192809488736,final
SLC25A20,1,0,0,initial
SLC25A20,2,2.47508870804401,2.67059992705413,intermediate
SLC25A20,3,4.96003139044582,-7.48471680398366,intermediate
SLC25A20,4,7,-0.441790226884529,final
CA8,1,0,0,initial
CA8,2,2.54762625386995,-0.894024242116437,intermediate
CA8,3,4.74246534311478,-3.5950415678363,intermediate
CA8,4,7,2.16992500144231,final
ERBB4,N/A,N/A,N/A,N/A
ERN1,1,0,0,initial
ERN1,2,2.60344353521104,-0.486110162016413,intermediate
ERN1,3,4.40383200442662,1.7454681893734,intermediate
ERN1,4,7,1.37977216945965,final
PARP10,1,0,0,initial
PARP10,2,2.28129412929249,1.78054640813415,intermediate
PARP10,3,4.77554101081508,-8.66247296790279,intermediate
PARP10,4,7,-1.9944404746581,final
NSUN3,1,0,0,initial
NSUN3,2,2.42216231996471,1.66230157023303,intermediate
NSUN3,3,5.21562499611417,-4.87207549263832,intermediate
NSUN3,4,7,-0.292354979504015,final
DHFR2,1,0,0,initial
DHFR2,2,2.55333503653022,1.16918138825241,intermediate
DHFR2,3,4.74616067048296,-7.90487959203757,intermediate
DHFR2,4,7,-1.23619822086148,final
COX5A,N/A,N/A,N/A,N/A
CPNE7,N/A,N/A,N/A,N/A
MPI,1,0,0,initial
MPI,2,2.47631771727804,2.15051235599287,intermediate
MPI,3,4.96856758859735,-5.07851562474305,intermediate
MPI,4,7,-1.23865747569923,final
OPLAH,1,0,0,initial
OPLAH,2,7,-1.91497941558569,final
PFAS,1,0,0,initial
PFAS,2,2.20834321320996,-3.7879270392865,intermediate
PFAS,3,4.828807107511,-5.24654349447427,intermediate
PFAS,4,7,-1.42206476617281,final
HYI,N/A,N/A,N/A,N/A
TUFM,1,0,0,initial
TUFM,2,3.46207672377638,-2.32440665136469,intermediate
TUFM,3,7,-1.25194226162617,final
AURKB,1,0,0,initial
AURKB,2,3.47848861726775,-7.72098779600639,intermediate
AURKB,3,7,-4.92283213947754,final
DPM3,1,0,0,initial
DPM3,2,2.40062199678225,1.77288878752732,intermediate
DPM3,3,4.95013350628902,-3.76977599327346,intermediate
DPM3,4,7,-1.13492958008611,final
CYC1,N/A,N/A,N/A,N/A
FARSA,N/A,N/A,N/A,N/A
ALOXE3,1,0,0,initial
ALOXE3,2,7,3.8236567343867,final
FUCA1,1,0,0,initial
FUCA1,2,2.569405851924,2.69152147370144,intermediate
FUCA1,3,4.61062046449232,-8.09514929056482,intermediate
FUCA1,4,7,-1.79240458059163,final
NSUN7,1,0,0,initial
NSUN7,2,2.51084431898994,1.38047006463763,intermediate
NSUN7,3,4.63852068559199,-6.2057797962899,intermediate
NSUN7,4,7,-1.27008916336774,final
MKRN3,N/A,N/A,N/A,N/A
ALOX12B,1,0,0,initial
ALOX12B,2,3.42443719105192,7.91738904552383,intermediate
ALOX12B,3,7,2.77184063544467,final
ALOX15B,1,0,0,initial
ALOX15B,2,2.04964496773588,-9.24260644913493,intermediate
ALOX15B,3,4.63251795024516,-0.62564273450298,intermediate
ALOX15B,4,7,-5.14720492494223,final
PLD6,1,0,0,initial
PLD6,2,3.60957690236302,-3.02182006711838,intermediate
PLD6,3,7,3.16227142889888,final
PIPOX,N/A,N/A,N/A,N/A
B3GNT3,N/A,N/A,N/A,N/A
SEPHS2,1,0,0,initial
SEPHS2,2,2.15601241215914,-0.618518360926115,intermediate
SEPHS2,3,4.80673250657215,-2.85723344309138,intermediate
SEPHS2,4,7,-0.438644112231178,final
DCTPP1,1,0,0,initial
DCTPP1,2,1.53008189267623,-5.03413117654178,intermediate
DCTPP1,3,4.70812164886403,-1.21864659005478,intermediate
DCTPP1,4,7,-1.36155516900807,final
PTGR3,1,0,0,initial
PTGR3,2,2.46718281442324,1.28238304452191,intermediate
PTGR3,3,5.02246458542568,-4.29289114074841,intermediate
PTGR3,4,7,-0.48297117544393,final
CSNK1A1L,N/A,N/A,N/A,N/A
TH,1,0,0,initial
TH,2,3.37481214313298,-3.03624566262807,intermediate
TH,3,7,-2.72246602447109,final
F2,N/A,N/A,N/A,N/A
ZNRF2,N/A,N/A,N/A,N/A
SLC9A4,N/A,N/A,N/A,N/A
PAK2,1,0,0,initial
PAK2,2,3.62568328026427,-2.03420615233297,intermediate
PAK2,3,7,0.921558645397354,final
CYP8B1,1,0,0,initial
CYP8B1,2,3.37392594952889,1.95665143964627,intermediate
CYP8B1,3,7,2.32192809488736,final
RNF182,N/A,N/A,N/A,N/A
FUT7,N/A,N/A,N/A,N/A
SLC47A2,1,0,0,initial
SLC47A2,2,2.30467687942776,2.37558235448378,intermediate
SLC47A2,3,4.9197450292808,-9.94860057132777,intermediate
SLC47A2,4,7,-1.55873095914798,final
CHST13,N/A,N/A,N/A,N/A
ZDHHC20,1,0,0,initial
ZDHHC20,2,2.58872925942685,2.19280601308797,intermediate
ZDHHC20,3,4.50452551443361,-4.55146036174205,intermediate
ZDHHC20,4,7,-1.40848591444007,final
MAP3K15,N/A,N/A,N/A,N/A
PPA1,1,0,0,initial
PPA1,2,3.45960269185259,-2.43515357068874,intermediate
PPA1,3,7,-2.17570396444046,final
SSR4,1,0,0,initial
SSR4,2,2.39492396199269,0.325116783729237,intermediate
SSR4,3,4.8873032667284,-2.33909484719252,intermediate
SSR4,4,7,-0.874815129439778,final
ST20,1,0,0,initial
ST20,2,2.67002582874778,1.81791680368651,intermediate
ST20,3,4.81819745063806,-4.98837377669915,intermediate
ST20,4,7,0.20163386116965,final
NQO1,1,0,0,initial
NQO1,2,2.17585774913015,-5.15435717427434,intermediate
NQO1,3,4.74763221044066,-0.083462342381313,intermediate
NQO1,4,7,0.172337132151176,final
SLC25A42,1,0,0,initial
SLC25A42,2,7,-3.28540221886225,final
METTL23,1,0,0,initial
METTL23,2,2.34769298710946,0.282863449938676,intermediate
METTL23,3,5.07967970165479,-2.27258864356145,intermediate
METTL23,4,7,-0.489965986785409,final
MAPK15,1,0,0,initial
MAPK15,2,2.67113150931707,2.82642122812835,intermediate
MAPK15,3,4.31842712448025,-4.92833149358567,intermediate
MAPK15,4,7,-2.50250034052918,final
EHMT1,1,0,0,initial
EHMT1,2,3.66165390652307,-1.86461447505825,intermediate
EHMT1,3,7,-0.443761788315475,final
DHTKD1,1,0,0,initial
DHTKD1,2,3.44635861537882,-3.4521106304078,intermediate
DHTKD1,3,7,-2.13070369164459,final
POLR2A,1,0,0,initial
POLR2A,2,2.44120427208559,0.360959389212938,intermediate
POLR2A,3,4.99736949279136,-2.45775387972473,intermediate
POLR2A,4,7,1.54983427731755,final
AATK,N/A,N/A,N/A,N/A
ATG9B,1,0,0,initial
ATG9B,2,7,5.91938153979172,final
COPG1,N/A,N/A,N/A,N/A
SLC9A9,1,0,0,initial
SLC9A9,2,2.5722366161723,3.14367847902857,intermediate
SLC9A9,3,4.52702344970936,-5.3317894159863,intermediate
SLC9A9,4,7,-3.05183893151962,final
RNF41,N/A,N/A,N/A,N/A
SLC2A4,N/A,N/A,N/A,N/A
ADO,1,0,0,initial
ADO,2,2.4038226322236,-0.144028106835164,intermediate
ADO,3,4.72460032512704,-2.17663691400419,intermediate
ADO,4,7,-1.11103131238874,final
MGAT4C,N/A,N/A,N/A,N/A
IDH2,1,0,0,initial
IDH2,2,7,-3.32651536438301,final
ENPP7,1,0,0,initial
