Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0001954~positive regulation of cell-matrix adhesion	4	0.49504950495049505	0.08931112111065875	CDK6, CD36, EPHA1, PRKCZ	799	26	19416	3.738519302974873	1.0	0.8767584706215373	0.8521035695825385
GOTERM_BP_DIRECT	GO:0042127~regulation of cell population proliferation	11	1.3613861386138615	0.09049454904048619	GUCY2C, ALK, ACE2, NUAK1, BMPR2, ERBB3, ERBB2, KIT, DPEP2, PLCD3, PTGS1	799	150	19416	1.7820275344180225	1.0	0.8858806275452089	0.8609692067419289
GOTERM_BP_DIRECT	GO:0060391~positive regulation of SMAD protein signal transduction	5	0.6188118811881188	0.09280513679893282	BMPR2, GLCE, JAK2, ACVR2A, BMPR1A	799	42	19416	2.892901841587699	1.0	0.9059549068467252	0.8804789869411357
GOTERM_BP_DIRECT	GO:0006974~DNA damage response	19	2.3514851485148514	0.09427079331856675	SHPRH, SMG1, UBA7, NCOA6, SETD7, RNF8, UBE2E2, CFAP410, MAPK15, ACER2, NUAK1, STK11, HERC2, OARD1, TAOK2, MACROD1, USP51, MACROD2, RAD9A	799	312	19416	1.4798305574275537	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0032024~positive regulation of insulin secretion	6	0.7425742574257426	0.09445695325425514	PRKCB, ABAT, PRKCA, JAK2, AACS, SIRT3	799	59	19416	2.4712246240003393	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:1903076~regulation of protein localization to plasma membrane	4	0.49504950495049505	0.09754776899512038	CAMK2D, CDK5, PIK3R2, CAMK2G	799	27	19416	3.600055625086914	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0046329~negative regulation of JNK cascade	4	0.49504950495049505	0.09754776899512038	PRKN, SH3RF2, PINK1, DUSP19	799	27	19416	3.600055625086914	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0060416~response to growth hormone	3	0.3712871287128713	0.09755038193391376	CPS1, SRD5A1, HMGCS2	799	13	19416	5.607778954462309	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0033700~phospholipid efflux	3	0.3712871287128713	0.09755038193391376	ABCA1, APOC1, APOE	799	13	19416	5.607778954462309	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0009062~fatty acid catabolic process	3	0.3712871287128713	0.09755038193391376	ACOT8, ACOX1, LPIN3	799	13	19416	5.607778954462309	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0000413~protein peptidyl-prolyl isomerization	3	0.3712871287128713	0.09755038193391376	PIN1, PPWD1, NKTR	799	13	19416	5.607778954462309	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0016024~CDP-diacylglycerol biosynthetic process	3	0.3712871287128713	0.09755038193391376	GPAT4, GPAT2, AGPAT3	799	13	19416	5.607778954462309	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0045793~positive regulation of cell size	3	0.3712871287128713	0.09755038193391376	AKT3, PRKD1, MAP3K7	799	13	19416	5.607778954462309	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0008299~isoprenoid biosynthetic process	3	0.3712871287128713	0.09755038193391376	FDPS, MVD, HMGCR	799	13	19416	5.607778954462309	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0006739~NADP metabolic process	3	0.3712871287128713	0.09755038193391376	IDH1, FMO2, FMO4	799	13	19416	5.607778954462309	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0045059~positive thymic T cell selection	3	0.3712871287128713	0.09755038193391376	ITPKB, ZAP70, STK11	799	13	19416	5.607778954462309	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0038083~peptidyl-tyrosine autophosphorylation	3	0.3712871287128713	0.09755038193391376	DDR1, ALK, IGF1R	799	13	19416	5.607778954462309	1.0	0.9163425364951198	0.8905745110786143
GOTERM_BP_DIRECT	GO:0042307~positive regulation of protein import into nucleus	5	0.6188118811881188	0.09917481499945432	HYAL2, PIK3R2, PTPN22, PRKD1, JAK2	799	43	19416	2.8256250545740316	1.0	0.9290973932072536	0.9029706946321285
