ID_REF,SYMBOL,cluster,UT_1,UT_3,T0.5h,T1h,T2h_1,T2h_2,T2h_3,T3h,T4h,T6h,T8h,T10h
8066513,SDC4,DEG,-0.365800050000001,0.365800050000001,0.1837465,0.0130978899999992,0.450624769999999,0.351677649999999,0.352178,0.69755829,0.99334829,1.26922507,1.34387209,1.265316
8072626,TIMP3,IEG,-0.127504525000001,0.127504524999999,0.191743144999998,0.448147404999998,0.752238224999999,0.696393355,0.663484315,0.709300324999999,0.815959995,0.892829174999999,0.679080615,0.456748064999999
8077441,BHLHE40,DEG,0.1722731415,-0.1722731415,-0.135433671500001,-0.0488822115000005,-0.0617112315000004,-0.0338416954999996,-0.0319326694999997,0.1588167695,0.333056771499999,0.4118475815,0.6580624615,0.7722101115
8079153,ABHD5,DEG,-0.101481704999999,0.101481705000001,0.00268497500000109,-0.00534881499999962,0.209915315000002,0.125645465000002,0.0154567650000015,0.270504395000001,0.382736985000001,0.467853435,0.579560945000001,0.484992835000002
8080487,PRKCD,SRG,0.0184805659999991,-0.0184805660000009,0.107080429999998,-0.0408750400000013,0.143713711999998,0.113951186999998,0.0831830449999984,0.668774471999999,0.896105461999998,0.946683481999999,0.922568281999999,0.789133551999999
8082905,SLC35G2,SRG,0.0745294244999997,-0.0745294244999997,-0.2826929965,-0.4752954605,-0.2037704855,-0.0882204615000006,-0.2108776385,0.0365926224999988,0.2726224045,0.286047416499999,0.5931674765,0.5738644425
8086330,CSRNP1,ILG,0.000338751999999332,-0.00033875200000022,0.316841989,0.480942399,0.730722795,0.849583072,0.802721828999999,1.14313053,1.223986548,1.350577038,1.443231912,1.39095431
8088958,GBE1,SRG,0.102069285000001,-0.102069285,0.144945092,0.032443207,0.245541158,-0.0645290129999996,0.184938196,0.37796513,0.586220344000001,0.626785348,1.038137905,1.128519344
8089062,CLDND1,SRG,0.0857429649999997,-0.0857429650000014,-0.0596965050000016,-0.162240495000001,-0.0649538550000006,-0.0715786650000005,-0.105252755,0.0261566649999985,0.0548495649999996,0.240048164999999,0.423480434999998,0.360285025
8092578,ETV5,IEG,0.0203620395000002,-0.0203620395000002,0.5268799555,0.5120336135,0.9081319985,0.850134968499999,0.7466080585,1.1122109085,1.2159074785,1.2081811685,1.3058902085,1.2238354885
8094169,CPEB2,SRG,0.1283542155,-0.1283542155,-0.366632429499999,-0.0483619574999992,0.0533432615000002,0.0323614934999998,0.0118646924999997,0.2217167625,0.303141416500001,0.6349216795,0.7236493235,0.4330022745
8094938,NIPAL1,DEG,0.1267447415,-0.1267447415,0.1374941005,0.0346656544999995,0.413579007499999,0.316048373499999,0.281268520499999,0.9073171605,1.1644166805,1.4632241305,1.4235752105,1.3747912005
8095539,UTP3,DEG,0.0836902464999998,-0.0836902464999998,0.1494711715,0.1606959775,0.479394769500001,0.3553090175,0.3390256985,0.785747775500001,0.6910345185,0.646080226500001,0.642714593500001,0.5426455345
8096733,SGMS2,SRG,0.131357451000001,-0.131357451,-0.0405070849999998,0.0416851610000002,0.240307281,0.190755151000001,0.223342681,0.543836771,0.739202251,1.335623531,1.392012911,1.336627501
8103011,OTUD4,SRG,0.1121074475,-0.1121074475,0.0225617575000001,0.0709291874999991,0.0567089074999991,-0.1327232305,-0.159597680500001,0.115699957499999,0.126577277499999,0.562300867499999,0.671152317499999,0.5199628175
8105506,ZSWIM6,DEG,0.143789140000001,-0.143789139999999,-0.251329119999999,-0.261465389999998,-0.0849328899999993,-0.0803453099999984,-0.086439249999998,0.387261230000002,0.389216860000001,0.523727850000002,0.701906220000001,0.639295510000002
8105862,CDK7,SRG,0.0569327249999994,-0.0569327250000011,-0.0302654160000007,-0.223752451000001,-0.0157132060000009,0.0684104629999993,-0.0921584069999994,0.246774869999999,0.47555562,0.411238833999999,0.652926161,0.500343034
8106403,F2RL1,ILG,-0.121189145000001,0.121189145000001,0.174727695,0.143159675,0.250442085,0.202501014999999,0.229893075,0.479173775,0.561672554999999,0.793732954999999,0.797040364999999,0.782289555
8108050,TCF7,SRG,-0.0531263390000003,0.0531263390000003,0.0339404979999998,-0.0507996560000006,0.0200655919999999,0.196779064999999,0.0163349789999998,0.202764698999999,0.200914248,0.619512343,0.708085403,0.919565925000001
8108370,EGR1,IEG,-0.0613928439999984,0.0613928440000002,2.81977851,3.81374293,3.85217498,3.7600298,3.84624501,3.80670082,3.80692703,3.91938954,3.91302771,3.87187197
8111941,HMGCS1,SRG,0.0453791800000012,-0.0453791799999994,-0.0130272899999984,-0.170921469999998,0.194404260000001,0.0879015300000017,0.154158280000001,0.519623940000001,0.720840980000002,1.02834423,1.27723289,1.28345008
8112615,ENC1,SRG,0.0849884804999999,-0.0849884804999999,0.3686958665,0.5224190245,0.768690346500001,0.576926211500001,0.6341519455,1.0640326315,1.3259645005,1.4857804515,1.3254050245,1.0665592935
8112841,HOMER1,DEG,0.107018047,-0.107018046999999,-0.0599491719999996,-0.150754072999998,0.28755233,0.0696505530000007,0.0814255930000005,0.725866278000002,0.732215448000002,1.174755328,1.536211518,1.299179628
8114572,HBEGF,DEG,0.0379435689999994,-0.0379435690000012,0.211114283999999,0.176766360999999,0.438367219999998,0.476879985999998,0.451517464999998,0.897150854999998,0.928744737999999,1.153326798,1.093304018,0.926972327999998
